Episode,Reward
754,5.676388855469382
755,1.7548492677318934
756,0.5820388319095544
757,2.7394195488155733
758,0.199358906303979
759,6.6115489211667455
760,2.1993039383184305
761,1.103098482650464
762,5.343685262653766
763,0.1474170109291569
764,3.55327264583939
765,0.375992743664443
766,2.1716837584676716
767,0.44021550831189254
768,0.46977244825460335
769,8.644017374375979
770,3.110515406105984
771,2.8284920247233623
772,0.7983905528840753
773,0.33930062581724985
774,1.38096400026767
775,0.733467280962794
776,0.11379106990778715
777,0.32865652165693193
778,4.616589015503095
779,4.122046066912714
780,1.2109350586470624
781,0.7567766207932324
782,6.579542289126659
783,0.15459942024193907
784,0.15402874353933485
785,0.8620088875390388
786,0.3701733335301692
787,0.60824754426135
788,1.329080879693323
789,4.838568998089849
790,3.2698788871127435
791,0.8102789370325649
792,1.1183371185422164
793,2.421608731799401
794,0.136086113286943
795,5.919549696333574
796,0.5821928229396056
797,4.818518721031853
798,0.6543683199121813
799,0.48165264075377867
800,1.2987195894961665
801,0.9875688236816862
802,1.2937663563701025
803,2.2921219825718926
804,5.620575649471297
805,2.2797801174778973
806,0.28662728271108057
807,0.19574480610579872
808,2.2796553168550693
809,0.6263286191762258
810,0.35092199396541657
811,1.7410292550695041
812,1.3819289270972663
813,0.7584523016887178
814,1.034592377724151
815,2.638940454589048
816,0.19024610548978904
817,2.888686551350082
818,3.035625629779335
819,2.428518351620605
820,0.21600109381044796
821,0.7394369007899737
822,0.6029874085356468
823,6.279662457606847
824,0.6079474207882847
825,2.3045906799192033
826,0.7933086701234369
827,5.50215404329136
828,1.195105357335874
829,7.822424625402703
830,5.924179389619866
831,0.3090656425539297
832,0.5639893921015107
833,4.0158320017272
834,0.6403595495007792
835,0.2773008468907385
836,1.913019779157551
837,0.4892729010740233
838,0.3721706522064659
839,0.347670293168944
840,3.5651142464309227
841,3.3818221612823014
842,4.515105010483512
843,6.68742339143676
844,0.9137081064989481
845,1.1264306156231676
846,0.6883315574687696
847,0.7763613765893116
848,1.056266392226287
849,0.1824787987661918
850,1.3365860894008026
851,1.7004909770073522
852,2.9139330475314615
853,0.512700193197691
854,8.164005160485184
855,0.32258587770022396
856,0.683925467143508
857,4.63510163260766
858,2.7922762260408533
859,0.5748574171746228
860,0.3102998666307131
861,0.5460879743951095
862,1.207264726092578
863,0.8074243837954335
864,0.15764279470837556
865,1.3577571536560675
866,1.5971523608502607
867,0.9175413721497032
868,0.43913228196894566
869,0.5309184871878958
870,7.237993004126163
871,1.1794414865352518
872,4.67114785604956
873,0.5352938944553356
874,0.3267526238437657
875,11.023041675986004
876,0.34647775663836483
877,5.164227636586597
878,1.628929287926448
879,0.8382903122698864
880,1.057658974438934
881,4.091475937363262
882,1.89313986625124
883,0.6301481530612099
884,0.2610605459535835
885,10.039682318655352
886,1.6708100041919058
887,1.3894460294697253
888,2.845888586050951
889,9.746129591872862
890,1.638678343005545
891,0.9995337340829427
892,0.18885019513249926
893,0.7726698158998615
894,4.930238946436673
895,2.4433489552979335
896,4.4984113232448335
897,0.2642044303816844
898,0.2775797632415809
899,2.566937165846899
900,2.0830112305314374
901,0.6628043387047682
902,0.9123040049771354
903,0.7972362476126647
904,0.8979218269741531
905,11.07272359773065
906,1.1791179364004174
907,3.2760576954816987
908,0.1516132812298636
909,7.954526900853219
910,0.7130444363178292
911,1.9341788647628197
912,5.722694388103535
913,0.09570381201707845
914,4.97096611912856
915,0.3779108363091322
916,6.833019608643624
917,0.3908514292211408
918,0.8211789248715031
919,9.502446456061593
920,6.497849882794098
921,0.8993874367349832
922,0.5767684132372299
923,0.5408264727394774
924,1.9566245520137764
925,2.528091744098209
926,8.418085897381324
927,4.709453067147075
928,0.35900169020642264
929,0.20569139401609382
930,0.634420140165999
931,2.3274005270489733
932,0.4836900619098665
933,2.6640238663296554
934,0.2189234437865081
935,0.37530939576423794
936,3.578437969875406
937,2.8617544784932294
938,1.9120369220647855
939,2.128871481615585
940,10.335513904182934
941,2.245477880039612
942,2.6038387620521837
943,2.711509004540407
944,8.517648187418956
945,1.0679470801891051
946,0.6600074760711034
947,1.3894016864146677
948,0.8477240387313649
949,0.34375152474290266
950,3.5777926231256836
951,1.0269385015661392
952,2.6099118029104047
953,2.4140529630427268
954,1.7702848805281493
955,1.8096869198410035
956,0.8851990688793561
957,1.1921421994307897
958,2.8560711846955855
959,0.8282095183659488
960,0.7269311614263889
961,0.39883631982259726
962,3.2305175166348152
963,0.7728855144318467
964,3.499916794332794
965,0.28911326143822036
966,0.7469543386391764
967,0.8716794199621811
968,2.111973447144746
969,6.077123865057548
970,4.91969768535096
971,6.744815209212733
972,0.6047128409367879
973,2.113981305911297
974,7.236510191167952
975,5.185287651010127
976,2.330031055869693
977,0.7883814960280613
978,5.751440382063991
979,3.7833358018689482
980,0.32684335777404405
981,2.112193997039369
982,0.7995045886141423
983,1.5807695925897982
984,10.09581965467848
985,0.8489528726773701
986,1.429703534342633
987,1.1500617522891494
988,0.8661010616875013
989,0.2622708971217331
990,3.179149413449629
991,1.0256889666597622
992,0.174767044054986
993,9.169203281438879
994,1.048625509868428
995,0.3837281434438336
996,2.167914762521872
997,0.3806282977219176
998,4.908934880528231
999,4.504958769837002
1000,0.6045650259004661
1001,3.427883940415943
1002,10.534586059944191
1003,0.8837272830424445
1004,0.9313253557493169
1005,2.876586891651286
1006,0.597856071910514
1007,1.3939977672558503
1008,0.6397371257545938
1009,0.7425513912705468
1010,0.7791791772740384
1011,2.0339444100866206
1012,1.7840122322414018
1013,10.99103134250394
1014,1.3209192530502696
1015,0.9703486103378426
1016,1.8314363722695808
1017,0.769652309570207
1018,2.452769721171161
1019,4.328988987191437
1020,0.9433991964335264
1021,2.457944523442322
1022,3.5940606824281884
1023,7.6346355715288885
1024,12.193699979741314
1025,1.62454274857473
1026,0.743326650225021
1027,2.4535980109857114
1028,0.24442359804257285
1029,3.1663218030391342
1030,2.9475253770559764
1031,1.1515036452953815
1032,0.3560036471634918
1033,3.147106515418923
1034,0.7605615986350894
1035,2.8264368399057065
1036,2.6111776190084965
1037,0.6508912894747002
1038,2.0849487542168443
1039,0.09810462877724999
1040,0.5775557187326059
1041,3.9040223419099354
1042,0.23050996431195137
1043,3.540112013840902
1044,0.8314953966064671
1045,4.081904294973473
1046,0.4463015963818037
1047,1.0315049857295255
1048,4.148393352982208
1049,0.18851116151271416
1050,0.8658981942876942
1051,2.6245669236118303
1052,6.133811530926961
1053,1.1665232049323164
1054,1.6688821464926649
1055,0.25486341265975604
1056,6.455662864353022
1057,1.1069818408278573
1058,4.624901915848755
1059,1.3090196386794668
1060,0.7943571693872202
1061,0.24378488388363057
1062,1.1674779199909386
1063,1.8856152217131212
1064,1.5257417281689685
1065,2.0623504925327425
1066,1.111210591365433
1067,0.9481998287927381
1068,0.17991050909231066
1069,5.665083989300058
1070,2.0801028261004397
1071,1.0811041876591632
1072,0.31241270057506065
1073,0.44775993961835736
1074,0.8187293542811954
1075,0.21127595554059114
1076,3.460801013237567
1077,5.446293659559344
1078,2.261667670624804
1079,2.4962526544987917
1080,4.944310857500602
1081,0.24684900305050056
1082,0.2711798970647866
1083,4.1290258593810965
1084,0.2878576117567416
1085,0.2549652640342057
1086,6.029198064972881
1087,2.395595088309871
1088,0.6537198688723169
1089,0.40005369352559167
1090,2.279391658683632
1091,8.789370218908315
1092,5.6471418427284
1093,2.3186916593000015
1094,2.817807584131999
1095,0.6319587342178937
1096,0.9254548718517255
1097,0.9502203088672505
1098,1.2864098181968544
1099,4.7461345860009905
1100,0.6251695064868654
1101,1.027436766171951
1102,0.9384517635798653
1103,3.2195888969484656
1104,0.3514165476703067
1105,2.880305127976526
1106,3.2100535239916823
1107,4.766173771076311
1108,2.034063809750127
1109,0.7779725267457458
1110,0.4404492970535531
1111,0.2789099745318301
1112,4.369678237597386
1113,8.165037382097577
1114,0.13113801120040378
1115,1.15125880895663
1116,7.361481750202528
1117,0.1503878115683343
1118,0.08838086259504302
1119,1.4105036004755964
1120,1.17365863001369
1121,0.31828634171846554
1122,1.7267335334058558
1123,2.877726860201257
1124,0.8174705532297472
1125,2.585434016339375
1126,0.19242359302186812
1127,0.5671029465945923
1128,6.722239081847125
1129,0.7492979431189458
1130,1.049961540234554
1131,3.1666701739024514
1132,0.40210231500707416
1133,1.0688543962072063
1134,0.9300560202100581
1135,2.9246819661634658
1136,1.9482839894652488
1137,0.7228886262227243
1138,7.646460339838748
1139,1.4985264095400395
1140,4.314458238555254
1141,0.42683546423850866
1142,8.279417151585843
1143,3.990216631334647
1144,0.5063374691613365
1145,5.092585826507081
1146,3.329185504394162
1147,5.70974968496513
1148,1.9495537816418143
1149,2.5493792214060877
1150,2.4967379155176297
1151,1.5804207691576009
1152,1.0612293549571434
1153,3.6549027197479416
1154,2.171972780840071
1155,6.691225237662183
1156,1.3166811356074104
1157,4.691148103683853
1158,2.6039389249263984
1159,0.29642312863945225
1160,0.5151302166070855
1161,5.886993417912272
1162,3.5468105923736513
1163,14.744947378352466
1164,0.5603183784983143
1165,4.556513741273518
1166,0.902778903826325
1167,0.5630619913795623
1168,2.2623206051939566
1169,2.6199964689643185
1170,4.351313230379412
1171,2.313120187205537
1172,1.8398810240473373
1173,1.3393262831625512
1174,0.3297573152705906
1175,0.7576526581544187
1176,4.8296432799130224
1177,1.6526978738592877
1178,0.6663723272524412
1179,1.3054516193176755
1180,0.41890870457881596
1181,2.1798442511072764
1182,1.8427175104868052
1183,8.441644281773241
1184,4.001056563369659
1185,3.367792467858921
1186,0.371601462094732
1187,4.122947511684315
1188,0.6566436505834532
1189,0.08642482390768327
1190,9.580565905271227
1191,2.222963928370231
1192,0.9129978094326396
1193,2.688148127402655
1194,0.6091096206055269
1195,3.459363680500251
1196,1.276078843374114
1197,1.0027527933755596
1198,8.101247000111615
1199,0.8756203332732075
1200,0.7436364138797065
1201,2.0101558468859073
1202,0.23944873001252748
1203,0.929179145070689
1204,0.6800418948356588
1205,0.7699568847443452
1206,1.3047366312782347
1207,2.8981741782757453
1208,0.1424229975783638
1209,0.8357004843441651
1210,1.371645356567833
1211,1.3201702327258475
1212,0.35381575590704983
1213,3.2667734795396797
1214,3.7560302774044194
1215,0.27806473275041327
1216,10.081431547626567
1217,3.1073348204274525
1218,2.231076621664919
1219,1.3587381224765458
1220,1.1758783747275217
1221,0.8888640117241018
1222,0.5217128106667902
1223,0.6618863289056216
1224,1.01442424249462
1225,1.7193448060631387
1226,7.930374969001914
1227,2.0077645145182608
1228,0.7415738844141908
1229,4.279315808120256
1230,0.7917196627539955
1231,0.3044232339522272
1232,2.656995798441575
1233,0.29377614095379656
1234,0.41188141924552374
1235,5.289401174025673
1236,0.8549425105795839
1237,14.03095329417722
1238,4.236255938851701
1239,13.30235077079563
1240,0.3014212324790861
1241,0.21257142622955544
1242,0.5110704804781667
1243,3.8797095254021863
1244,1.16525903156632
1245,0.6252763883815886
1246,0.27064363320491286
1247,3.300261388525854
1248,0.5092059865647147
1249,4.695780315291206
1250,11.686017219731342
1251,0.761929244691954
1252,2.3721650438961492
1253,0.8667135989694508
1254,2.3873406565358404
1255,0.4939127999249166
1256,6.051442302741703
1257,11.52450117787408
1258,5.723045579169402
1259,0.9324903554061549
1260,0.3544271138453558
1261,1.16239843566092
1262,0.35051656830502237
1263,2.96833956341816
1264,0.2634513353050203
1265,0.7112553425641376
1266,2.7071184683678697
1267,5.686251226665356
1268,0.330604761915261
1269,2.531286033075237
1270,3.381909398869692
1271,0.20513873690765683
1272,1.42143876290336
1273,0.1427336340366966
1274,2.252175247760037
1275,2.3460680284066324
1276,1.9063975533500253
1277,0.0853006875319284
1278,0.46240461480455114
1279,1.4157226794064868
1280,5.649640471852962
1281,1.5646190441769507
1282,0.3887416906525332
1283,0.2475157107593435
